rte14q00839	0	部屋の清潔感はありました。	寝具や部屋の感じは悪くありませんでした。	{"0": 5, "1": 0}	null	dev
rte14q00841	0	・温泉は最高でした。	良い点・飛騨牛の朴葉焼きがとてもおいしかった。	{"0": 5, "1": 0}	null	train
rte14q00842	1	お得なので。	じゃらんのサイトで直前予約のため、広い部屋がお得な金額で利用出来てました。	{"0": 0, "1": 5}	null	train
rte14q00843	0	ハンドタオルあり。	荷物置き場があるのも良い。	{"0": 5, "1": 0}	null	dev
rte14q00844	0	部屋は古さを感じる。	冷蔵庫はあまり冷えない。	{"0": 4, "1": 1}	null	train
rte14q00846	1	きれいで満足でした。	とても部屋きれいで満足でした。	{"0": 0, "1": 5}	null	train
rte14q00847	0	大浴場があるのが良かった。	内湯が有るのが良かったです。	{"0": 5, "1": 0}	null	test
rte14q00848	0	一流ホテルです。	通常のホテル・旅館でこの質を求めたら倍額は掛かると思うので、ペンションならではの良さが詰まっているお宿だと思います。	{"0": 5, "1": 0}	null	train
rte14q00850	1	黒毛和牛も美味しかったです。	黒毛和牛の溶岩焼きも美味でした。	{"0": 0, "1": 5}	null	train
rte14q00852	0	夕食は個室で良かったです。	担当の仲居さんも親切で良かったです。	{"0": 5, "1": 0}	null	train
rte14q00854	1	夕食朝食とも美味しく頂きました。	また夕食朝食ともお得感有で私たちは口に合いとても美味しく頂きました。	{"0": 0, "1": 5}	null	train
rte14q00855	0	とても気持ちよく泊まれました~	でかいホテルでめちゃびっくり~	{"0": 5, "1": 0}	null	train
rte14q00857	1	仲居さんはとても良かったです。	レストランのおばさんはとても愛想が良くて、良い感じです。	{"0": 2, "1": 3}	null	train
rte14q00858	1	客室は綺麗で快適でした。	お部屋は思ったより綺麗で快適でした。	{"0": 0, "1": 5}	null	train
rte14q00860	1	お部屋の広さも充分。	お部屋の広さやベットの大きさも良し。	{"0": 1, "1": 4}	null	train
rte14q00862	1	朝食も種類も豊富でした。	朝ごはんも種類が多かったです。	{"0": 0, "1": 5}	null	train
rte14q00864	0	お風呂が清潔。	大浴場が狭く脱衣場が不衛生だった。	{"0": 4, "1": 1}	null	train
rte14q00865	1	スタッフの方の対応が良かったです。	スタッフの方も非常に気持ち良く、皆さんが笑顔で対応してくださったので、こちらも満足することができました。	{"0": 0, "1": 5}	null	train
rte14q00866	0	接客は最高です。	又眺望は最高です。	{"0": 4, "1": 1}	null	train
rte14q00867	1	お布団気持ちよかったです♪	お布団フカフカで気持ちよかったです。	{"0": 1, "1": 4}	null	dev
rte14q00868	0	ホコリが溜まってた。	アイスのゴミが、机の下に落ちたままだった。	{"0": 4, "1": 1}	null	dev
rte14q00869	1	離乳食もあります。	次男はまだ離乳食でしたが、離乳食(キューピーのビンなど)もあり助かりました。	{"0": 2, "1": 3}	null	dev
rte14q00870	1	ベッドも使いやすかったです。	部屋も清潔でベッドも充分な広さでした。	{"0": 2, "1": 3}	null	train
rte14q00871	1	スタッフの方も丁寧な接客でした。	従業員さんの接客も丁寧です。	{"0": 1, "1": 4}	null	train
rte14q00872	0	温泉付きでした。	説明では、ワンドリンクが付いてハズレは無いです。	{"0": 4, "1": 1}	null	train
rte14q00873	0	接客の素晴らしさ。	不満だったのは接客のレベルの低さ。	{"0": 4, "1": 1}	null	train
rte14q00875	1	飲み屋街近く。	市電乗り場や繁華街に近い。	{"0": 2, "1": 3}	null	train
rte14q00876	1	接客も親切丁寧でした!	接客も丁寧な対応で快適でした。	{"0": 0, "1": 5}	null	dev
rte14q00878	1	チェックインもスムーズでした。	まず、チェッインもチェックアウトもフロントの女性が笑顔で接客をしてくれたのが嬉しかったです。	{"0": 2, "1": 3}	null	train
rte14q00879	0	無料の駐車場。	駅を使わなくてもすぐ近くの駐車場を安く借りられる。	{"0": 4, "1": 1}	null	dev
rte14q00881	0	・朝食は美味しかったです。	なおスタッフの方は飯能市内の事は詳しかったです。	{"0": 4, "1": 1}	null	test
rte14q00882	1	食事は抜群です。	朝も夜も料理の豪華さは凄い。	{"0": 0, "1": 5}	null	train
rte14q00883	0	カプセルホテルでした。	禁煙室でしたがフロントの喫煙スペースを使いました。	{"0": 5, "1": 0}	null	train
rte14q00885	1	繁華街に近く立地は最高です。	繁華街も近く何処へ行くにも便利な立地です。	{"0": 0, "1": 5}	null	train
rte14q00886	1	出張では問題ありません。	出張使いでは十分でした。	{"0": 0, "1": 5}	null	train
rte14q00887	1	料理もすごくよかったです。	接客もとても丁寧で料理も最高においしかったです。	{"0": 0, "1": 5}	null	train
rte14q00888	0	またお世話になりたい宿でした。	笑ひとり旅には充分な宿でした。	{"0": 3, "1": 2}	null	train
rte14q00889	0	私は満足できました。	個人的には狭いのを想定していたのであまり気になりませんでしたが。	{"0": 5, "1": 0}	null	test
rte14q00890	0	お風呂も広くて大満足です!	朝食もパンからおにぎりまであって大満足です!!	{"0": 5, "1": 0}	null	train
rte14q00891	0	交通の便がいい。	周りが静かなこと。	{"0": 5, "1": 0}	null	test
rte14q00893	0	夕食は素晴らしい。	それより、朝食が美味しすぎて感激です。	{"0": 5, "1": 0}	null	train
rte14q00895	0	朝食バイキングです。	2000円以内で好みをチョイスすることが出来るプランです。	{"0": 4, "1": 1}	null	dev
rte14q00896	0	大浴場がよかったです!	ウェルカムドリンクがあって、スタッフさんも愛想がよかったです。	{"0": 5, "1": 0}	null	dev
rte14q00897	1	お風呂が清潔でした。	お風呂と洗面所も清潔感が保たれていました。	{"0": 0, "1": 5}	null	train
rte14q00899	1	部屋の広さは十分です。	部屋の広さは十分あり、ゆったりくつろげます。	{"0": 0, "1": 5}	null	train
rte14q00900	1	夜鳴きそばおいしかったです。	お夜食の夜鳴きそば、おいしかったです♪	{"0": 0, "1": 5}	null	test
rte14q00902	1	フロントの方の対応が素晴らしい。	全スタッフさんの対応が爽やかで素晴らしい印象を持ちました。	{"0": 0, "1": 5}	null	train
rte14q00903	1	雰囲気の良いホテルです。	清潔で居心地の良いホテルです。	{"0": 2, "1": 3}	null	train
rte14q00904	1	お風呂も清潔で良かったです。	部屋やお風呂も清潔で、快適に過ごせました。	{"0": 0, "1": 5}	null	train
rte14q00905	0	朝食も満足です。	アイスクリームのサービスも感謝しております。	{"0": 5, "1": 0}	null	train
rte14q00906	1	エレベーターも悪臭。	エレベーターのひとつが異常にカビ臭かった。	{"0": 1, "1": 4}	null	dev
rte14q00907	0	お部屋もお風呂も綺麗でした!	外観も内装も写真通り綺麗でした。	{"0": 4, "1": 1}	null	train
rte14q00911	1	しかも有料。	22時から翌朝10時まで停めて1100円でした。	{"0": 2, "1": 3}	null	train
rte14q00912	1	清潔で良い部屋でした。	掃除も行き届いており広くて気持の良いお部屋でした。	{"0": 0, "1": 5}	null	train
rte14q00913	0	デザイナーズホテル。	西伊豆にある小洒落たペンションです。	{"0": 5, "1": 0}	null	train
rte14q00917	0	コスパが良いです。	値段は安いですが、コスパが良いとは言えず、安いなりのホテルだったという印象。	{"0": 4, "1": 1}	null	train
rte14q00918	1	狭いですが快適に過ごせました。	少し部屋が狭めですが問題なく利用できます。	{"0": 1, "1": 4}	null	train
rte14q00920	0	仲居さんもよかったです。	子供にも感じよく接してくださいました。	{"0": 3, "1": 2}	null	train
rte14q00923	0	とにかく安い...。	〆の雑炊も本当に美味しくて...。	{"0": 5, "1": 0}	null	dev
rte14q00924	0	傘を貸してもらえて助かりました。	また、チェックイン前に荷物を預かってもらえて助かりました。	{"0": 4, "1": 1}	null	test
rte14q00925	0	駐車場も無料で嬉しいです!	朝も入れたらなお嬉しいですね!	{"0": 5, "1": 0}	null	dev
rte14q00927	1	駅までちょっと遠い。	駅からちょっと遠い、道で氷が多いから、不便です。	{"0": 0, "1": 5}	null	dev
rte14q00929	0	部屋の温泉も最高!	露天風呂付きの部屋にも大満足!!	{"0": 0, "1": 5}	null	dev
rte14q00931	1	ホテルも良かったです。	ホテルでの食事を含め親も満足しておりました。	{"0": 0, "1": 5}	null	train
rte14q00933	1	部屋も広く良かったですよ。	静かで部屋も広く大変良かったです。	{"0": 0, "1": 5}	null	train
rte14q00935	1	皆さん優しく親切です。	女将さんはじめ宿の方は皆親切です。	{"0": 0, "1": 5}	null	train
rte14q00936	1	部屋は広く落ち着けます。	部屋の広さは十分あり、ゆったりくつろげます。	{"0": 0, "1": 5}	null	train
rte14q00937	0	お水も美味しかったです。	お蕎麦も美味しくて、お酒がどんどん進みました。	{"0": 4, "1": 1}	null	train
rte14q00938	1	ユニットバスの匂いが気になりました。	ユニットバスのトイレ兼お風呂場は換気扇がついて無くてにおいが気になりました。	{"0": 0, "1": 5}	null	train
rte14q00940	1	値段を考えれば良かったです。	総合的に見て金額から考えて一人で行くには十分満足でした。	{"0": 0, "1": 5}	null	dev
rte14q00941	0	豪華な夕食。	サプライズの赤いちゃんちゃんこ♪	{"0": 4, "1": 1}	null	train
rte14q00942	1	バスも快適でした。	特にバスのシャワーが最高。	{"0": 1, "1": 4}	null	train
rte14q00944	0	お部屋は清潔感がありとても過ごしやすかったです。	お部屋は広くトイレとお風呂が別でとても過ごしやすかったです。	[{"0": 2, "1": 3}, {"0": 2, "1": 0}]	null	train
rte14q00945	1	新しくて良かった。	震災後にオープンしたのも知らず予約したので新しさに驚きました!	{"0": 2, "1": 3}	null	train
rte14q00946	0	ベッドの寝心地が良かったです。	テレビもベッドも浴槽も広く帰りたくない様な部屋ですが、今回はやっとマイナス点を見つけました。	{"0": 4, "1": 1}	null	test
rte14q00947	0	朝食良かったです。	きれいな大浴場、大変満足しました。	{"0": 5, "1": 0}	null	train
rte14q00948	0	ホテル最高でした。	快く受けてくださり、サプライズの演出もしていただき、とても楽しく過ごせました。	{"0": 3, "1": 2}	null	dev
rte14q00949	1	夜中まで騒いでいた。	夜中に大声で話している声はうるさかったです。	{"0": 0, "1": 5}	null	train
rte14q00950	1	接客は最高です。	お風呂・朝食・接客は申し分ないです。	{"0": 2, "1": 3}	null	train
rte14q00951	0	大浴場利用しました。	1階で無料ドリンク飲みながらマンガ読めるのは良いですね!	{"0": 5, "1": 0}	null	train
rte14q00952	0	食事良かったです。	もう少し、清掃含めたスタッフの接客が良ければ、また泊まりたいと思いました。	{"0": 5, "1": 0}	null	test
rte14q00953	1	広くて綺麗で快適に過ごす事ができました。	スタッフの対応も良く部屋も清潔でとても快適に過ごす事ができました。	{"0": 1, "1": 4}	null	train
rte14q00954	0	少し熱かったです。	もう少し新湯の投入量があるとよかったかな。	{"0": 5, "1": 0}	null	train
rte14q00955	1	値段相応ですかね。	値段を考えると致し方ないのかなと納得するしかないのかなと思いました。	{"0": 0, "1": 5}	null	train
rte14q00956	1	朝食もとてもよかったです。	朝御飯がとてもステキでした。	{"0": 0, "1": 5}	null	dev
rte14q00958	0	入浴剤があります。	中に鏡があります。	{"0": 5, "1": 0}	null	train
rte14q00959	0	窓が狭い。	駐車場の入口がとにかく狭い。	{"0": 5, "1": 0}	null	train
rte14q00960	0	値段的に満足です。	値段的には妥当かもしれません。	{"0": 3, "1": 2}	null	train
rte14q00961	1	駅までも近く便利でした。	アウトレットや駅までも近く移動しやすかったです。	{"0": 0, "1": 5}	null	train
rte14q00964	1	食事に関しては美味しかったです。	しゃぶしゃぶ等は美味しかったです。	{"0": 1, "1": 4}	null	train
rte14q00966	1	昔ながらの温泉。	古くからあるこじんまりとした温泉宿。	{"0": 0, "1": 5}	null	train
rte14q00967	0	温泉は楽しいです。	品数は多く色々選べて楽しいです。	{"0": 5, "1": 0}	null	train
rte14q00969	0	コスパがいいです。	ウェルカムドリンクがあって、スタッフさんも愛想がよかったです。	{"0": 3, "1": 2}	null	train
rte14q00970	0	部屋は広めです。	部屋自体広くはないですが、シックな内装と収納で圧迫感は全く感じません。	{"0": 4, "1": 1}	null	test
rte14q00971	0	また泊まりたいホテルですね。	アイロンが無いホテルには泊まれないかなと思いました。	{"0": 4, "1": 1}	null	train
rte14q00972	0	朝食も充実していました。	コーヒーは玄関にもサービスがある他、食堂からも部屋へ持ち帰り可能なサービスで重宝しました。	[{"0": 2, "1": 3}, {"0": 2, "1": 0}]	null	dev
rte14q00974	0	部屋は和洋折衷。	部屋は民芸調にリフォームされた7.	{"0": 4, "1": 1}	null	test
rte14q00975	1	客室露天風呂に!	お部屋に露天風呂があるということで、とても楽しみにしていました。	{"0": 1, "1": 4}	null	test
rte14q00977	1	お風呂の景色も最高でした!	ノお風呂からの川の景色良かったです!!	{"0": 0, "1": 5}	null	dev
rte14q00978	1	・清潔感に欠ける。	悪い点細かい部分は汚れなどあり。	{"0": 0, "1": 5}	null	train
rte14q00979	1	いつでも入れるので良かったです。	いつでも入浴出来るというのが凄く良かったです!	{"0": 1, "1": 4}	null	train
rte14q00980	0	アメニティの充実に驚きました。	なんと言っても無料サービスの凄さにビックリしました。	{"0": 3, "1": 2}	null	train
rte14q00981	0	素晴らしい施設。	大いに利用価値の高い部屋である。	{"0": 3, "1": 2}	null	train
rte14q00982	1	天ぷらが特に。	特に椎茸の天ぷらは良かったです。	{"0": 1, "1": 4}	null	train
rte14q00983	1	部屋も清潔感があり十分な広さでした。	部屋も清潔感があり何も問題はなかったです。	{"0": 1, "1": 4}	null	train
rte14q00984	0	アメニティ少ない。	風呂のカバーないから注意必要。	{"0": 5, "1": 0}	null	dev
rte14q00985	1	部屋も綺麗だった。	部屋も綺麗な清潔感ある部屋でした。	{"0": 0, "1": 5}	null	dev
rte14q00988	0	夕食は量が少ない。	美味しかったので、ご飯をたべずにひたすらおかずを食べましたが、途中でお腹がいっぱいで刺身には手をつけれず、煮魚も半分残してしまうくらいの量の多さでした。	{"0": 3, "1": 2}	null	train
rte14q00990	0	サンドイッチも美味しかったです。	そのおにぎりもとても美味しかったです。	{"0": 3, "1": 2}	null	train
rte14q00992	1	食事が大満足です。	温泉と料理が大満足です。	{"0": 1, "1": 4}	null	train
rte14q00993	1	夕食と朝食はとても美味しくいただきました。	夕食と朝食はどちらも本当に美味しかったです♪	{"0": 0, "1": 5}	null	train
rte14q00994	0	直前で安く泊まれました。	早割でお得に予約できました。	{"0": 3, "1": 2}	null	train
rte14q00996	1	古い建物ですが掃除が行き届いていました。	建物は古いですがきちんと掃除や手入れがされているので気にはなりませんでした。	{"0": 0, "1": 5}	null	train
rte14q00997	1	駅に近く便利です!	JR大分駅に近く、雨風にも困ることなくとっても便利です。	{"0": 0, "1": 5}	null	train
rte14q00999	1	駐車場助かります。	いつも利用させて頂いており駐車場も平おきで、ホテルの目の前にあるので重宝してます。	{"0": 1, "1": 4}	null	train
rte14q01000	1	ホテルの落ち着いた雰囲気。	廊下もシックでお部屋と統一された色使い。	{"0": 1, "1": 4}	null	train
rte14q01002	1	気配りが素晴らしい。	接客のスタッフさんがとても親切で気配りが素晴らしく、気持ちよく食事ができました。	{"0": 1, "1": 4}	null	train
rte14q01003	1	脱衣場が汚い。	脱衣場は床が濡れていてちょっと嫌でした。	{"0": 2, "1": 3}	null	train
rte14q01004	0	綺麗なビジネスホテル。	ペンションというより、ビジネスホテル!	{"0": 3, "1": 2}	null	train
rte14q01005	0	大浴場や露天風呂。	夕食前に家族風呂と露天風呂に入り食後は貸切露天風呂、翌朝も露天風呂や立ち湯などに入りとても癒されました。	{"0": 3, "1": 2}	null	train
rte14q01006	1	お部屋も素敵で。	お部屋もお食事も良くてまた訪れたいです。	{"0": 2, "1": 3}	null	train
rte14q01008	0	大浴場があるのは良い。	三宮までの無料バスがあるのは非常に助かった。	{"0": 5, "1": 0}	null	train
rte14q01011	0	リフォームをお勧めします。	プライベート感を検討して頂きたい。	{"0": 4, "1": 1}	null	train
rte14q01012	0	問題は部屋。	あえて欠点を挙げるとすれば、「狭さ」である。	{"0": 4, "1": 1}	null	train
rte14q01014	1	お野菜は絶品です!	お野菜が美味しくて感動しました。	{"0": 0, "1": 5}	null	dev
rte14q01015	1	露天風呂がとても気持ちよかったです。	客室の露天風呂がとても気持ちよかったです。	{"0": 2, "1": 3}	null	test
rte14q01016	0	お湯は普通。	宿の温泉は無色透明。	{"0": 4, "1": 1}	null	train
rte14q01017	0	バストイレ満足です。	お湯には満足してます。	{"0": 5, "1": 0}	null	train
rte14q01019	0	部屋が広いです。	床の間付で、大きなテーブルが中央にどんと鎮座しています。	{"0": 3, "1": 2}	null	train
rte14q01021	1	部屋はきれいでした。	部屋は、コンパクトですが、清潔に掃除がされていて冷房も室内で調整できて快適でした。	{"0": 0, "1": 5}	null	train
rte14q01022	1	朝食もボリューミー!	朝食もとっても豪華なメニューでびっくり!	{"0": 1, "1": 4}	null	train
rte14q01023	1	羽毛布団最高です!	お布団は、羽毛布団です。	{"0": 0, "1": 5}	null	train
rte14q01024	1	スタッフの対応は良かった。	チェックイン前に荷物を預けに行った際、スタッフの対応が良かった。	{"0": 0, "1": 5}	null	train
rte14q01025	1	スタッフの方は対応が良かったです。	受付の人はとても感じ良かったです。	{"0": 0, "1": 5}	null	train
rte14q01026	1	とても広く清潔で快適でした。	とても広く清潔感があり客室露天風呂が最高でした。	{"0": 0, "1": 5}	null	train
rte14q01027	0	大浴場があるのが良かったです!	お部屋は狭かったのですがベッドが広くて何より温泉があるのがいいですね!	{"0": 3, "1": 2}	null	train
rte14q01028	1	広くて清潔感がありました。	洗面所も清潔感があり広くて明るかったです。	{"0": 1, "1": 4}	null	train
rte14q01029	1	接客もとても良い。	何度も利用していますが、ホテルの対応もとても良い。	{"0": 0, "1": 5}	null	train
rte14q01031	1	「カニ食べ放題!	かに食べ放題を楽しみに利用しました。	{"0": 0, "1": 5}	null	train
rte14q01033	1	お風呂も満足です!	部屋も清潔感があり、何より内風呂でゆっくり出来るのが良いです。	{"0": 0, "1": 5}	null	train
rte14q01034	1	朝食はバイキングで美味しい。	朝食バイキングも種類が豊富で美味しい!	{"0": 0, "1": 5}	null	train
rte14q01036	1	部屋は言うことなしです。	部屋は広くて清潔で言うことなしです。	{"0": 0, "1": 5}	null	train
rte14q01038	1	夕食はかなりのボリューム。	夕食のバーベキューはなかなかのボリュームで、肉の量が意外と多かったです。	{"0": 0, "1": 5}	null	train
rte14q01039	1	部屋は清潔感がありました!	お部屋は娘が和室を選んだのですが広々と綺麗でゆっくりできました♪	{"0": 1, "1": 4}	null	dev
rte14q01040	1	洗濯機助かりました!	ちなみに洗濯機も一階にあるから便利です。	{"0": 0, "1": 5}	null	train
rte14q01041	0	部屋の快適さ。	部屋に入って驚いたのが、部屋の広さと設備。	{"0": 3, "1": 2}	null	train
rte14q01043	1	備品も充実してます。	アメニティーも色々揃っています。	{"0": 1, "1": 4}	null	train
rte14q01044	1	清潔で素晴らしいです。	古さはあるものの清潔で明るく大満足です。	{"0": 0, "1": 5}	null	train
rte14q01045	1	ゆっくり落ち着けました。	幹線道路沿いだったのですが夜は静かでゆっくり休ました。	{"0": 1, "1": 4}	null	train
rte14q01046	1	IC近く。	焼津ICの近くで、お魚センターにも近く便利です。	{"0": 2, "1": 3}	null	train
rte14q01047	1	宿泊料金もお手頃でした	宿泊料金も利用しやすい金額。	{"0": 0, "1": 5}	null	test
rte14q01048	1	そして部屋の広さ。	まずは接客の良さに気持ち良く入館、部屋の広さと豪華さに驚き、温泉施設に感激しました。	{"0": 2, "1": 3}	null	train
rte14q01051	1	朝食の改善を望みます。	朝食については宿泊人数に比べて席が少ないため改善を望む。	{"0": 2, "1": 3}	null	dev
rte14q01052	1	ゆったりとした気分で過ごせました。	自然の中でゆったりとしたひと時を過ごすことができ、良い思い出になりました。	{"0": 0, "1": 5}	null	test
rte14q01054	0	ロケーションは良いと思います。	繁華街に近く利便性は良いと思います。	{"0": 3, "1": 2}	null	train
rte14q01055	1	少し歩けば繁華街。	すぐそこは繁華街。	{"0": 1, "1": 4}	null	test
rte14q01056	1	アメニティーも豊富でした。	アメニティーも色々揃っています。	{"0": 1, "1": 4}	null	train
rte14q01058	1	快適に過ごせますね。	不自由もなく快適に過ごせます。	{"0": 0, "1": 5}	null	dev
rte14q01059	1	お刺身は美味しい。	お造りの鮮度は抜群!	[{"0": 3, "1": 2}, {"0": 0, "1": 2}]	null	train
rte14q01060	1	量もちょうどよく美味しく頂きました。	量もちょうどよく、満足できました。	{"0": 1, "1": 4}	null	train
rte14q01062	0	夕食は会席。	今回、飲み放題で特選会席プラン、部屋はオーシャンビュー和室デラックスを選びました。	{"0": 3, "1": 2}	null	train
rte14q01064	1	でもいいお湯でした。	お風呂はこじんまりとしていましたが温度もちょうど良くゆっくり浸かりました。	{"0": 2, "1": 3}	null	train
rte14q01065	1	ただ掃除は行き届いていました。	施設の古さは否めませんが清掃は行き届いており気持ち良く利用出来ます。	{"0": 0, "1": 5}	null	train
rte14q01067	1	フロントの対応もまず!	フロントの対応も親切丁寧で気持ちよくチェックインして部屋も綺麗でした。	{"0": 2, "1": 3}	null	train
rte14q01068	0	バイキングは良かったです!	夜ご飯はバイキングでしたが品数が少なくてやはり人が多くて今一!	{"0": 3, "1": 2}	null	train
rte14q01070	0	値段は良かったです。	若干、宿泊料金は割高に感じました。	{"0": 4, "1": 1}	null	train
rte14q01072	0	繁華街からすぐ。	平和公園にも歩いていけます。	{"0": 4, "1": 1}	null	test
rte14q01073	0	食事は申し分なし。	コンビニも近いので利便性は申し分なし!	{"0": 4, "1": 1}	null	train
rte14q01074	1	広い部屋で快適に過ごせました。	値段に対し清潔感ある広い部屋で、快適に宿泊できました。	{"0": 0, "1": 5}	null	test
rte14q01075	0	部屋は広めで良かったです。	特にバスルームは通常のビジネスホテルよりやや大きめだったので好感度が高かったです。	{"0": 3, "1": 2}	null	train
rte14q01076	1	サービスも楽しめました。	無料サービスも充実しています。	{"0": 0, "1": 5}	null	dev
rte14q01077	1	全体的にオシャレでした。	廊下もシックでお部屋と統一された色使い。	{"0": 1, "1": 4}	null	dev
rte14q01078	1	コストパフォーマンスは良い。	低価格で朝食バイキングもあり、コスパは非常によい。	{"0": 0, "1": 5}	null	train
rte14q01081	0	朝食もすごい。	舟盛りの量がすごすぎてびっくり。	{"0": 4, "1": 1}	null	dev
rte14q01082	1	朝食も大変満足した。	朝食も大変おいしく満足しています。	{"0": 0, "1": 5}	null	train
rte14q01083	1	部屋もきれいでフロントの方も親切でした。	駅から近く、部屋も広くて、フロントの方も親切でした。	{"0": 2, "1": 3}	null	dev
rte14q01084	1	とにかくコスパ最高です!	本当にコスパ最高です(笑)	{"0": 0, "1": 5}	null	train
rte14q01085	1	この価格でこの部屋!	部屋に温泉がある、宿でこの価格?	{"0": 0, "1": 5}	null	train
rte14q01088	0	コーンスープは最高でした。	コーンスープも味が濃い...	{"0": 5, "1": 0}	null	train
rte14q01089	1	メニューもよかったです。	時期的に、お正月らしいメニューもいくつかあってうれしかった!	{"0": 1, "1": 4}	null	train
rte14q01090	0	大浴場もありがたかったです。	駐車場があるのも有り難かったです。	{"0": 4, "1": 1}	null	train
rte14q01091	1	スタッフの皆さんも対応が良かったです。	スタッフの皆さんも気持ちの良い接客でした。	{"0": 0, "1": 5}	null	train
rte14q01093	1	場所的には良い。	立地はいいので使いやすいのは利点。	{"0": 0, "1": 5}	null	test
rte14q01095	0	清潔で満足です。	相変わらず親切な接客で大変満足です。	{"0": 4, "1": 1}	null	train
rte14q01096	1	落ち着いた雰囲気のあるホテル。	風格があり落ち着いた雰囲気でゆったりと過ごせました。	{"0": 0, "1": 5}	null	train
rte14q01097	1	清掃が行き届いてない。	ただお風呂が残念、たまたま清掃が行き届いてなかったのか?	{"0": 0, "1": 5}	null	train
rte14q01098	0	スープカレー最高です。	「こずゆ」「蕎麦」とても美味しいです。	{"0": 5, "1": 0}	null	train
rte14q01099	0	おしゃれなお部屋でした。	不思議な形のお部屋でした。	{"0": 5, "1": 0}	null	train
rte14q01100	1	温かいおもてなし最高でした。	最高のもてなしありがとうございました。	{"0": 0, "1": 5}	null	train
rte14q01102	1	くつろげました~。	ゴロゴロとくつろげる空間が心地良かったです。	{"0": 0, "1": 5}	null	test
rte14q01103	1	とても親切で良かったです。	スタッフの皆さます~ごく親切で親しみやすく、あったかく、気持ちよく過ごせました。	{"0": 0, "1": 5}	null	train
rte14q01104	1	スタッフの方もとても良かったです!	プールやレストランの店員さんも凄く感じが良かったです!	{"0": 0, "1": 5}	null	train
rte14q01105	0	パジャマあり。	シャワーブースあり、トイレは洗面スペース内にありました。	{"0": 4, "1": 1}	null	train
rte14q01107	0	夕食は大変満足しました!	特に夕食はかなりのボリュームがありました。	{"0": 3, "1": 2}	null	train
rte14q01108	0	お風呂も大きく良かったです。	お風呂の数も多いので、ゆったり出来ました。	{"0": 4, "1": 1}	null	train
rte14q01109	0	昭和レトロという感じ。	こじんまりとした温泉街といった感じ?	{"0": 4, "1": 1}	null	test
rte14q01110	1	部屋が広ければ!	部屋がもう少し広ければGOOD。	{"0": 1, "1": 4}	null	train
rte14q01113	1	朝食も美味しく大満足でした!	無料で頂ける朝食も品数が多く味もおいしく大満足でした!	{"0": 0, "1": 5}	null	train
rte14q01114	0	露天風呂はよかったです。	よかった点は、浴槽が広かったこと。	{"0": 5, "1": 0}	null	train
rte14q01115	1	料理は良かったです。	料理は量が多くて、おいしくて、満足できました。	{"0": 0, "1": 5}	null	train
rte14q01117	0	隣の部屋の声が少し気になりました。	唯一気になったのは、隣の部屋の方が出入りする扉の音ぐらいです。	{"0": 3, "1": 2}	null	train
rte14q01118	1	そして音が気になる。	これ、開け閉めの音が凄く大きくて。	{"0": 1, "1": 4}	null	train
rte14q01119	1	でもとても親切です。	宿のおばさんがとても親切です。	{"0": 1, "1": 4}	null	dev
rte14q01120	0	トイレウォッシュレット。	トイレはウォシュレット未対応。	{"0": 5, "1": 0}	null	dev
rte14q01121	1	朝食は種類豊富でした。	朝食も種類が多めで良かったです。	{"0": 0, "1": 5}	null	train
rte14q01123	0	お風呂が綺麗でした。	残念だった点はお風呂の中の浴槽がぬるぬるしてました...	{"0": 4, "1": 1}	null	train
rte14q01125	0	でも景色は最高でした。	ベランダが使えたらもっと良かったのにと思いました。	{"0": 5, "1": 0}	null	train
rte14q01126	0	雪景色も良かった。	温泉街の奥の滝も良かった。	{"0": 4, "1": 1}	null	train
rte14q01127	1	駅から近いので便利だった。	札幌駅の目の前にあるのですごく便利です。	{"0": 1, "1": 4}	null	test
rte14q01128	0	駐車場も広くて良かったです。	少し歩きますが安い所に駐車しました。	{"0": 4, "1": 1}	null	train
rte14q01130	1	朝食もお風呂も良かったです。	お部屋も大浴場も朝食も従業員の方々の接客も予想以上の高いレベルでした。	{"0": 1, "1": 4}	null	dev
rte14q01133	1	駅からも近いし便利です。	地下鉄も近いし便利です。	{"0": 1, "1": 4}	null	train
rte14q01137	1	BBQも楽しかったです。	夜はバーベキューサイトを借りてBBQをしました。	{"0": 1, "1": 4}	null	train
rte14q01140	0	オムレツが美味しいです。	自家製のお豆腐が美味しい!	{"0": 5, "1": 0}	null	train
rte14q01141	1	露天風呂は素晴らしいですね。	露天風呂も素晴らしく感じました。	{"0": 0, "1": 5}	null	train
rte14q01142	0	朝食は有料。	チェックイン早々に、連泊中の翌日清掃にて昼入浴ができないお知らせ・・・	{"0": 5, "1": 0}	null	train
rte14q01143	1	改装したて?	トイレ付きのお部屋は改装されたばかりのようでキレイで快適でした。	{"0": 1, "1": 4}	null	train
rte14q01144	0	バスルームは綺麗でした。	浴室のシャワーカーテンの染みが気になりました。	{"0": 5, "1": 0}	null	train
rte14q01145	1	お部屋もとても綺麗でゆっくりできました。	新しくはありませんが、お部屋も清潔で広くゆったりと過ごせました。	{"0": 0, "1": 5}	null	test
rte14q01146	1	そしてどれも美味しかったです!	どの品もとても美味しかったです!	{"0": 0, "1": 5}	null	train
rte14q01147	1	そして清潔でした。	でも清潔にお掃除も行き届いていました。	{"0": 0, "1": 5}	null	train
rte14q01150	1	静かでしたよ。	いつもよりすいていて静かでした。	{"0": 1, "1": 4}	null	train
