rte26q00725	rte12q03213	insert	hypothesis
rte26q00726	rte12q04525	replace	hypothesis
rte26q00727	rte12q03051	insert	hypothesis
rte26q00729	rte12q04121	insert	hypothesis
rte26q00730	rte12q00576	replace	hypothesis
rte26q00731	rte12q04660	replace	premise
rte26q00732	rte12q02627	insert	hypothesis
rte26q00733	rte12q00028	replace	hypothesis
rte26q00734	rte12q03491	replace	premise
rte26q00735	rte12q00457	replace	hypothesis
rte26q00736	rte12q04204	replace	hypothesis
rte26q00738	rte12q03424	replace	hypothesis
rte26q00739	rte12q02953	insert	hypothesis
rte26q00740	rte12q02616	replace	premise
rte26q00741	rte12q00327	replace	hypothesis
rte26q00742	rte12q02614	insert	hypothesis
rte26q00743	rte12q04045	replace	premise
rte26q00744	rte12q01231	replace	hypothesis
rte26q00745	rte12q03207	insert	hypothesis
rte26q00746	rte12q02258	replace	hypothesis
rte26q00747	rte12q01140	replace	hypothesis
rte26q00748	rte12q00210	replace	hypothesis
rte26q00749	rte12q03293	replace	hypothesis
rte26q00750	rte12q00631	insert	hypothesis
rte26q00751	rte12q00263	replace	hypothesis
rte26q00752	rte12q01270	insert	hypothesis
rte26q00753	rte12q03048	replace	hypothesis
rte26q00754	rte12q03129	insert	hypothesis
rte26q00755	rte12q00408	insert	hypothesis
rte26q00756	rte12q03835	insert	hypothesis
rte26q00757	rte12q04443	replace	premise
rte26q00758	rte12q04641	replace	hypothesis
rte26q00759	rte12q00501	replace	hypothesis
rte26q00761	rte12q03227	insert	hypothesis
rte26q00762	rte12q01586	replace	premise
rte26q00764	rte12q04173	replace	hypothesis
rte26q00765	rte12q03301	replace	hypothesis
rte26q00766	rte12q00691	replace	hypothesis
rte26q00767	rte12q02615	insert	premise
rte26q00768	rte12q03362	replace	premise
rte26q00769	rte12q03599	replace	premise
rte26q00770	rte12q00457	insert	hypothesis
rte26q00771	rte12q03549	replace	hypothesis
rte26q00772	rte12q04784	insert	hypothesis
rte26q00773	rte12q02000	replace	premise
rte26q00774	rte12q00198	replace	premise
rte26q00775	rte12q02967	replace	hypothesis
rte26q00777	rte12q03239	insert	hypothesis
rte26q00778	rte12q02037	replace	premise
rte26q00781	rte12q02157	insert	hypothesis
rte26q00783	rte12q00879	insert	hypothesis
rte26q00784	rte12q01312	replace	premise
rte26q00785	rte12q00654	replace	premise
rte26q00786	rte12q02814	insert	hypothesis
rte26q00787	rte12q01030	insert	hypothesis
rte26q00788	rte12q02552	replace	hypothesis
rte26q00789	rte12q01933	replace	hypothesis
rte26q00790	rte12q01612	insert	hypothesis
rte26q00791	rte12q01511	insert	hypothesis
rte26q00792	rte12q01536	replace	hypothesis
rte26q00793	rte12q02156	replace	premise
rte26q00794	rte12q04049	insert	hypothesis
rte26q00795	rte12q03453	replace	hypothesis
rte26q00796	rte12q03455	insert	premise
rte26q00797	rte12q00027	replace	hypothesis
rte26q00798	rte12q02517	replace	hypothesis
rte26q00799	rte12q03605	insert	hypothesis
rte26q00801	rte12q01115	insert	hypothesis
rte26q00802	rte12q03132	insert	premise
rte26q00803	rte12q04151	replace	premise
rte26q00804	rte12q00421	insert	hypothesis
rte26q00805	rte12q00877	replace	hypothesis
rte26q00806	rte12q00541	insert	hypothesis
rte26q00807	rte12q04644	insert	hypothesis
rte26q00808	rte12q02982	replace	hypothesis
rte26q00809	rte12q04477	replace	hypothesis
rte26q00810	rte12q00070	replace	hypothesis
rte26q00811	rte12q00541	replace	premise
rte26q00812	rte12q02320	replace	premise
rte26q00813	rte12q00176	insert	hypothesis
rte26q00814	rte12q02754	insert	hypothesis
rte26q00815	rte12q01577	insert	premise
rte26q00816	rte12q00074	replace	hypothesis
rte26q00817	rte12q01689	replace	premise
rte26q00818	rte12q04636	replace	premise
rte26q00819	rte12q04512	replace	premise
rte26q00820	rte12q02720	insert	premise
rte26q00821	rte12q01287	insert	hypothesis
rte26q00822	rte12q04104	insert	hypothesis
rte26q00823	rte12q01375	replace	premise
rte26q00824	rte12q01423	replace	hypothesis
rte26q00825	rte12q00981	replace	premise
rte26q00826	rte12q02291	replace	hypothesis
rte26q00827	rte12q02961	insert	hypothesis
rte26q00828	rte12q01727	replace	hypothesis
rte26q00829	rte12q02121	replace	premise
rte26q00830	rte12q01482	insert	hypothesis
rte26q00831	rte12q01669	insert	hypothesis
rte26q00832	rte12q00068	insert	premise
rte26q00833	rte12q01397	replace	hypothesis
rte26q00834	rte12q04524	replace	hypothesis
rte26q00835	rte12q04502	replace	premise
rte26q00836	rte12q00980	replace	hypothesis
rte26q00837	rte12q00443	replace	premise
rte26q00838	rte12q03073	insert	hypothesis
rte26q00839	rte12q01551	replace	hypothesis
rte26q00840	rte12q04757	insert	hypothesis
rte26q00841	rte12q03793	insert	hypothesis
rte26q00842	rte12q00877	insert	hypothesis
rte26q00843	rte12q02222	replace	premise
rte26q00844	rte12q03916	insert	hypothesis
rte26q00845	rte12q04749	insert	hypothesis
rte26q00846	rte12q00681	insert	hypothesis
rte26q00847	rte12q03352	replace	hypothesis
rte26q00848	rte12q03308	replace	hypothesis
rte26q00849	rte12q02917	insert	hypothesis
rte26q00851	rte12q03949	insert	hypothesis
rte26q00852	rte12q00214	replace	hypothesis
rte26q00854	rte12q00455	insert	hypothesis
rte26q00855	rte12q01483	insert	hypothesis
rte26q00857	rte12q02349	replace	hypothesis
rte26q00858	rte12q02474	insert	premise
rte26q00859	rte12q01575	replace	premise
rte26q00861	rte12q02564	insert	hypothesis
rte26q00862	rte12q04334	insert	hypothesis
rte26q00863	rte12q00909	replace	hypothesis
rte26q00864	rte12q00038	insert	hypothesis
rte26q00866	rte12q03563	insert	hypothesis
rte26q00867	rte12q04681	replace	hypothesis
rte26q00868	rte12q03633	insert	hypothesis
rte26q00869	rte12q00083	insert	hypothesis
rte26q00870	rte12q03570	replace	premise
rte26q00871	rte12q01989	insert	hypothesis
rte26q00872	rte12q02689	replace	hypothesis
rte26q00873	rte12q02813	replace	hypothesis
rte26q00874	rte12q03475	replace	hypothesis
rte26q00876	rte12q03427	insert	premise
rte26q00877	rte12q02618	replace	hypothesis
rte26q00878	rte12q01988	insert	hypothesis
rte26q00879	rte12q02692	insert	hypothesis
rte26q00880	rte12q01677	insert	hypothesis
rte26q00881	rte12q00922	replace	hypothesis
rte26q00882	rte12q04589	insert	hypothesis
rte26q00885	rte12q03265	replace	hypothesis
rte26q00886	rte12q04566	replace	premise
rte26q00887	rte12q03550	insert	hypothesis
rte26q00888	rte12q03650	insert	hypothesis
rte26q00889	rte12q03943	replace	hypothesis
rte26q00890	rte12q03596	replace	hypothesis
rte26q00891	rte12q02451	replace	premise
rte26q00892	rte12q01913	replace	hypothesis
rte26q00893	rte12q04863	insert	hypothesis
rte26q00894	rte12q03050	insert	hypothesis
rte26q00895	rte12q04635	replace	premise
rte26q00896	rte12q01964	replace	hypothesis
rte26q00897	rte12q02204	replace	hypothesis
rte26q00899	rte12q01484	replace	premise
rte26q00900	rte12q00713	replace	hypothesis
rte26q00901	rte12q02428	replace	hypothesis
rte26q00902	rte12q02932	insert	hypothesis
rte26q00904	rte12q00590	replace	premise
rte26q00905	rte12q02480	insert	hypothesis
rte26q00906	rte12q02687	replace	hypothesis
rte26q00907	rte12q02250	insert	hypothesis
rte26q00908	rte12q02451	insert	hypothesis
rte26q00909	rte12q01709	replace	hypothesis
rte26q00910	rte12q02162	replace	premise
rte26q00911	rte12q00015	replace	premise
rte26q00912	rte12q02673	replace	premise
rte26q00913	rte12q03332	replace	premise
rte26q00914	rte12q00571	replace	premise
rte26q00916	rte12q04190	insert	hypothesis
rte26q00917	rte12q01612	replace	hypothesis
rte26q00918	rte12q04340	insert	hypothesis
rte26q00919	rte12q03082	insert	hypothesis
rte26q00920	rte12q00940	replace	premise
rte26q00921	rte12q01687	insert	premise
rte26q00922	rte12q01152	replace	premise
rte26q00923	rte12q00587	insert	premise
rte26q00924	rte12q03704	replace	hypothesis
rte26q00925	rte12q03274	replace	premise
rte26q00926	rte12q04634	insert	hypothesis
rte26q00927	rte12q01918	replace	hypothesis
rte26q00928	rte12q00971	replace	premise
rte26q00929	rte12q02060	insert	hypothesis
rte26q00930	rte12q02890	replace	hypothesis
rte26q00932	rte12q01546	insert	premise
rte26q00933	rte12q04872	replace	hypothesis
rte26q00934	rte12q04542	replace	hypothesis
rte26q00935	rte12q00199	insert	hypothesis
rte26q00937	rte12q02224	insert	premise
rte26q00938	rte12q04807	replace	premise
rte26q00939	rte12q04309	insert	hypothesis
rte26q00940	rte12q01615	replace	premise
rte26q00942	rte12q00644	replace	premise
rte26q00943	rte12q00956	replace	hypothesis
rte26q00945	rte12q04514	insert	hypothesis
rte26q00946	rte12q00568	replace	premise
rte26q00948	rte12q03938	replace	hypothesis
rte26q00949	rte12q03690	replace	hypothesis
rte26q00951	rte12q03025	insert	hypothesis
rte26q00952	rte12q04605	replace	premise
rte26q00953	rte12q01786	insert	hypothesis
rte26q00955	rte12q01182	insert	hypothesis
rte26q00956	rte12q02418	insert	premise
rte26q00957	rte12q03204	insert	hypothesis
rte26q00958	rte12q02663	insert	hypothesis
rte26q00959	rte12q04226	insert	hypothesis
rte26q00962	rte12q01193	insert	hypothesis
rte26q00963	rte12q00076	insert	hypothesis
rte26q00964	rte12q04142	replace	hypothesis
rte26q00965	rte12q04623	insert	hypothesis
rte26q00966	rte12q03294	insert	hypothesis
rte26q00967	rte12q03899	insert	hypothesis
rte26q00968	rte12q04734	insert	hypothesis
rte26q00969	rte12q00906	insert	hypothesis
rte26q00970	rte12q03631	replace	hypothesis
rte26q00972	rte12q03727	replace	hypothesis
rte26q00973	rte12q01968	replace	hypothesis
rte26q00974	rte12q00437	insert	hypothesis
rte26q00975	rte12q03200	insert	hypothesis
rte26q00977	rte12q02811	insert	hypothesis
rte26q00978	rte12q04988	insert	hypothesis
rte26q00979	rte12q03183	insert	hypothesis
rte26q00981	rte12q03266	replace	premise
rte26q00983	rte12q02884	insert	hypothesis
rte26q00984	rte12q03996	replace	hypothesis
rte26q00985	rte12q04791	replace	hypothesis
rte26q00986	rte12q04981	replace	hypothesis
rte26q00987	rte12q03213	replace	hypothesis
rte26q00988	rte12q04010	replace	hypothesis
rte26q00989	rte12q00506	insert	hypothesis
rte26q00990	rte12q00548	insert	hypothesis
rte26q00992	rte12q01066	insert	hypothesis
rte26q00994	rte12q04489	insert	hypothesis
rte26q00995	rte12q00781	replace	premise
rte26q00996	rte12q02390	insert	hypothesis
rte26q00997	rte12q01266	insert	hypothesis
rte26q00998	rte12q02687	replace	premise
rte26q00999	rte12q00893	insert	hypothesis
rte26q01000	rte12q02455	replace	hypothesis
rte26q01002	rte12q03726	replace	hypothesis
rte26q01003	rte12q01748	replace	hypothesis
rte26q01004	rte12q03753	replace	hypothesis
rte26q01005	rte12q01462	replace	hypothesis
rte26q01006	rte12q01982	insert	hypothesis
rte26q01007	rte12q03641	insert	hypothesis
rte26q01009	rte12q04752	replace	hypothesis
rte26q01010	rte12q02046	replace	premise
rte26q01011	rte12q03441	insert	hypothesis
rte26q01012	rte12q01192	replace	hypothesis
rte26q01013	rte12q03372	replace	hypothesis
rte26q01014	rte12q03804	insert	hypothesis
rte26q01015	rte12q00377	insert	premise
rte26q01017	rte12q02691	insert	hypothesis
rte26q01018	rte12q00727	replace	hypothesis
rte26q01019	rte12q03766	replace	premise
rte26q01020	rte12q03741	replace	hypothesis
rte26q01021	rte12q01340	replace	premise
rte26q01022	rte12q00068	insert	hypothesis
rte26q01023	rte12q02456	replace	hypothesis
rte26q01024	rte12q02263	insert	hypothesis
rte26q01025	rte12q04550	replace	premise
rte26q01026	rte12q01322	replace	hypothesis
rte26q01027	rte12q00887	insert	hypothesis
rte26q01028	rte12q03215	replace	hypothesis
rte26q01029	rte12q02857	replace	hypothesis
rte26q01030	rte12q02106	insert	hypothesis
rte26q01031	rte12q03451	replace	premise
rte26q01032	rte12q01627	insert	hypothesis
rte26q01033	rte12q00815	insert	hypothesis
rte26q01034	rte12q03332	insert	hypothesis
rte26q01035	rte12q00268	replace	hypothesis
rte26q01036	rte12q01630	insert	premise
rte26q01037	rte12q00607	replace	premise
rte26q01038	rte12q01551	replace	premise
rte26q01039	rte12q01479	replace	premise
rte26q01041	rte12q03372	insert	hypothesis
rte26q01042	rte12q03757	replace	premise
rte26q01043	rte12q00316	insert	hypothesis
rte26q01044	rte12q02342	replace	hypothesis
rte26q01045	rte12q03792	insert	hypothesis
rte26q01046	rte12q02718	insert	hypothesis
rte26q01047	rte12q04863	replace	hypothesis
rte26q01049	rte12q04605	replace	hypothesis
rte26q01051	rte12q00223	replace	hypothesis
rte26q01052	rte12q02018	insert	hypothesis
rte26q01053	rte12q03619	insert	hypothesis
rte26q01054	rte12q01570	replace	hypothesis
rte26q01055	rte12q03227	replace	hypothesis
rte26q01056	rte12q01150	replace	premise
rte26q01057	rte12q04418	replace	premise
rte26q01058	rte12q00856	insert	hypothesis
rte26q01059	rte12q03082	replace	premise
rte26q01061	rte12q02105	replace	hypothesis
rte26q01062	rte12q04177	replace	hypothesis
rte26q01063	rte12q02219	replace	hypothesis
rte26q01064	rte12q03338	insert	hypothesis
rte26q01065	rte12q00655	replace	hypothesis
rte26q01066	rte12q03837	insert	hypothesis
rte26q01067	rte12q01930	replace	hypothesis
rte26q01068	rte12q00479	replace	hypothesis
rte26q01069	rte12q00363	insert	hypothesis
rte26q01070	rte12q02529	insert	hypothesis
rte26q01072	rte12q00875	replace	hypothesis
rte26q01073	rte12q02841	replace	premise
rte26q01075	rte12q02686	insert	hypothesis
rte26q01076	rte12q02612	replace	hypothesis
rte26q01077	rte12q01476	replace	premise
rte26q01078	rte12q03837	replace	hypothesis
rte26q01079	rte12q00568	insert	hypothesis
rte26q01080	rte12q01806	insert	hypothesis
rte26q01082	rte12q03930	replace	hypothesis
rte26q01083	rte12q01620	insert	hypothesis
rte26q01084	rte12q00026	replace	premise
rte26q01085	rte12q00655	insert	premise
rte26q01087	rte12q03158	replace	premise
rte26q01088	rte12q04469	replace	hypothesis
rte26q01089	rte12q02664	insert	hypothesis
rte26q01090	rte12q02980	replace	hypothesis
rte26q01091	rte12q01609	insert	hypothesis
rte26q01092	rte12q01319	insert	premise
rte26q01093	rte12q01002	replace	hypothesis
rte26q01094	rte12q04471	insert	hypothesis
rte26q01096	rte12q00497	replace	hypothesis
rte26q01097	rte12q03963	replace	hypothesis
rte26q01098	rte12q00486	insert	hypothesis
rte26q01099	rte12q04102	replace	premise
rte26q01100	rte12q01201	insert	hypothesis
rte26q01101	rte12q00721	replace	hypothesis
rte26q01102	rte12q00721	insert	premise
rte26q01103	rte12q00170	replace	premise
rte26q01104	rte12q03014	insert	hypothesis
rte26q01106	rte12q00377	insert	hypothesis
rte26q01107	rte12q02726	insert	hypothesis
rte26q01108	rte12q03028	replace	hypothesis
rte26q01109	rte12q04146	insert	hypothesis
rte26q01111	rte12q00908	replace	premise
rte26q01113	rte12q02771	replace	hypothesis
rte26q01114	rte12q01868	replace	hypothesis
rte26q01115	rte12q01967	replace	hypothesis
rte26q01116	rte12q00212	insert	premise
rte26q01117	rte12q03414	replace	hypothesis
rte26q01118	rte12q04252	insert	hypothesis
rte26q01121	rte12q03223	insert	premise
rte26q01122	rte12q00402	replace	premise
rte26q01123	rte12q00875	insert	hypothesis
rte26q01125	rte12q03456	replace	premise
rte26q01126	rte12q02045	insert	hypothesis
rte26q01127	rte12q01618	replace	premise
rte26q01128	rte12q02469	replace	premise
rte26q01130	rte12q01048	replace	premise
rte26q01131	rte12q03185	insert	hypothesis
rte26q01132	rte12q03150	insert	hypothesis
rte26q01133	rte12q04047	insert	hypothesis
rte26q01134	rte12q00424	replace	premise
rte26q01136	rte12q04355	insert	hypothesis
rte26q01137	rte12q03711	replace	hypothesis
rte26q01138	rte12q01781	replace	premise
rte26q01139	rte12q03121	insert	hypothesis
rte26q01140	rte12q04189	insert	hypothesis
rte26q01141	rte12q00683	replace	premise
rte26q01142	rte12q02582	insert	hypothesis
rte26q01143	rte12q00663	replace	premise
rte26q01144	rte12q04510	replace	premise
rte26q01145	rte12q00316	insert	premise
rte26q01146	rte12q04252	replace	hypothesis
rte26q01147	rte12q00723	insert	hypothesis
rte26q01148	rte12q02686	replace	premise
rte26q01149	rte12q00798	replace	premise
rte26q01150	rte12q02806	replace	premise
rte26q01151	rte12q00724	insert	hypothesis
rte26q01152	rte12q01214	insert	hypothesis
rte26q01153	rte12q04653	insert	hypothesis
rte26q01155	rte12q04702	replace	hypothesis
rte26q01156	rte12q03290	replace	premise
rte26q01157	rte12q00024	insert	hypothesis
rte26q01158	rte12q00765	replace	hypothesis
rte26q01160	rte12q04613	insert	hypothesis
rte26q01161	rte12q03300	replace	hypothesis
rte26q01163	rte12q03968	insert	hypothesis
rte26q01164	rte12q01338	insert	hypothesis
rte26q01165	rte12q00798	insert	premise
rte26q01166	rte12q03001	insert	hypothesis
rte26q01167	rte12q03201	insert	hypothesis
rte26q01168	rte12q00998	replace	hypothesis
rte26q01169	rte12q03735	replace	premise
rte26q01170	rte12q03076	replace	hypothesis
rte26q01171	rte12q00346	insert	hypothesis
rte26q01172	rte12q03795	replace	hypothesis
rte26q01173	rte12q04575	replace	hypothesis
rte26q01175	rte12q01438	insert	hypothesis
rte26q01176	rte12q01405	replace	hypothesis
rte26q01177	rte12q04693	replace	premise
rte26q01178	rte12q01358	replace	hypothesis
rte26q01179	rte12q00612	replace	premise
rte26q01180	rte12q01183	replace	premise
rte26q01181	rte12q04503	replace	premise
rte26q01182	rte12q00953	replace	premise
rte26q01183	rte12q04678	replace	premise
rte26q01184	rte12q00721	insert	hypothesis
rte26q01185	rte12q04846	insert	premise
rte26q01186	rte12q00902	insert	hypothesis
rte26q01187	rte12q03121	replace	premise
rte26q01188	rte12q00425	replace	hypothesis
rte26q01189	rte12q03852	replace	hypothesis
rte26q01190	rte12q00805	insert	hypothesis
rte26q01191	rte12q04604	replace	hypothesis
rte26q01192	rte12q01829	replace	premise
rte26q01193	rte12q03241	replace	premise
rte26q01195	rte12q02784	insert	hypothesis
rte26q01197	rte12q02596	insert	hypothesis
rte26q01198	rte12q01262	replace	hypothesis
rte26q01199	rte12q00408	replace	premise
rte26q01200	rte12q01530	insert	hypothesis
rte26q01201	rte12q01627	replace	hypothesis
rte26q01202	rte12q04638	insert	hypothesis
rte26q01203	rte12q04631	insert	hypothesis
rte26q01204	rte12q00638	replace	premise
rte26q01205	rte12q02523	replace	hypothesis
rte26q01206	rte12q04407	replace	premise
rte26q01207	rte12q00980	insert	hypothesis
rte26q01208	rte12q00081	insert	hypothesis
rte26q01209	rte12q03009	insert	hypothesis
rte26q01210	rte12q04806	replace	premise
rte26q01211	rte12q00363	replace	hypothesis
rte26q01212	rte12q01215	replace	hypothesis
rte26q01213	rte12q01348	replace	hypothesis
rte26q01214	rte12q01988	replace	premise
rte26q01215	rte12q01761	replace	premise
rte26q01216	rte12q03771	insert	premise
rte26q01217	rte12q02410	replace	hypothesis
rte26q01218	rte12q04247	replace	premise
rte26q01219	rte12q03755	insert	hypothesis
rte26q01222	rte12q03850	replace	premise
rte26q01223	rte12q02660	insert	hypothesis
rte26q01224	rte12q01157	replace	hypothesis
rte26q01226	rte12q03959	insert	hypothesis
rte26q01227	rte12q01929	replace	premise
rte26q01228	rte12q00268	insert	hypothesis
rte26q01229	rte12q03921	insert	hypothesis
rte26q01231	rte12q04544	replace	hypothesis
rte26q01233	rte12q00329	insert	hypothesis
rte26q01234	rte12q02887	replace	premise
rte26q01235	rte12q03559	insert	hypothesis
rte26q01236	rte12q01474	replace	hypothesis
rte26q01237	rte12q04400	insert	hypothesis
rte26q01238	rte12q01463	replace	hypothesis
rte26q01239	rte12q00971	replace	hypothesis
rte26q01241	rte12q03938	replace	premise
rte26q01242	rte12q00457	replace	premise
rte26q01243	rte12q04192	insert	hypothesis
rte26q01244	rte12q03618	replace	premise
rte26q01245	rte12q00164	replace	premise
rte26q01246	rte12q04276	insert	hypothesis
rte26q01247	rte12q03265	insert	premise
rte26q01248	rte12q03714	replace	hypothesis
rte26q01249	rte12q00653	replace	hypothesis
rte26q01250	rte12q01764	insert	hypothesis
rte26q01252	rte12q03187	insert	premise
rte26q01253	rte12q01771	insert	hypothesis
rte26q01254	rte12q03803	insert	hypothesis
rte26q01255	rte12q02751	insert	hypothesis
rte26q01256	rte12q02399	replace	hypothesis
rte26q01257	rte12q01997	replace	premise
rte26q01258	rte12q02291	insert	hypothesis
rte26q01260	rte12q00559	insert	hypothesis
rte26q01261	rte12q02598	insert	hypothesis
rte26q01262	rte12q00680	insert	hypothesis
rte26q01263	rte12q04334	replace	hypothesis
rte26q01265	rte12q04026	insert	hypothesis
rte26q01266	rte12q01455	replace	hypothesis
rte26q01267	rte12q00482	insert	hypothesis
rte26q01269	rte12q03896	insert	hypothesis
rte26q01270	rte12q02905	insert	hypothesis
rte26q01271	rte12q03764	insert	hypothesis
rte26q01273	rte12q00024	insert	premise
rte26q01274	rte12q04924	replace	premise
rte26q01275	rte12q00223	insert	hypothesis
rte26q01276	rte12q04457	replace	premise
rte26q01277	rte12q04097	insert	hypothesis
rte26q01278	rte12q00176	replace	hypothesis
rte26q01279	rte12q04871	replace	hypothesis
rte26q01280	rte12q01066	replace	premise
rte26q01281	rte12q01806	replace	hypothesis
rte26q01282	rte12q04699	replace	hypothesis
rte26q01283	rte12q03018	replace	hypothesis
rte26q01284	rte12q03654	insert	hypothesis
rte26q01285	rte12q01778	insert	premise
rte26q01286	rte12q04029	insert	hypothesis
rte26q01288	rte12q01566	replace	premise
rte26q01289	rte12q00958	insert	hypothesis
rte26q01290	rte12q03387	replace	hypothesis
rte26q01291	rte12q01233	insert	hypothesis
rte26q01292	rte12q00435	replace	premise
rte26q01293	rte12q00368	replace	premise
rte26q01295	rte12q03347	insert	hypothesis
rte26q01296	rte12q04910	replace	hypothesis
rte26q01297	rte12q02643	replace	hypothesis
rte26q01298	rte12q03947	insert	hypothesis
rte26q01299	rte12q04627	insert	hypothesis
rte26q01300	rte12q01823	insert	hypothesis
rte26q01301	rte12q01500	replace	premise
rte26q01302	rte12q01402	insert	hypothesis
rte26q01303	rte12q02926	replace	premise
rte26q01304	rte12q03201	replace	hypothesis
rte26q01305	rte12q02199	insert	hypothesis
rte26q01306	rte12q01129	insert	premise
rte26q01307	rte12q04347	replace	hypothesis
rte26q01309	rte12q03885	replace	hypothesis
rte26q01310	rte12q03425	replace	hypothesis
rte26q01311	rte12q04956	insert	hypothesis
rte26q01312	rte12q00482	replace	premise
rte26q01313	rte12q04109	insert	hypothesis
rte26q01314	rte12q04871	replace	premise
rte26q01315	rte12q02471	insert	hypothesis
rte26q01316	rte12q02071	insert	hypothesis
rte26q01317	rte12q01339	insert	premise
rte26q01318	rte12q04646	insert	hypothesis
rte26q01319	rte12q01443	insert	hypothesis
rte26q01320	rte12q02376	insert	hypothesis
rte26q01321	rte12q00734	insert	hypothesis
rte26q01322	rte12q00330	replace	hypothesis
rte26q01323	rte12q00057	replace	hypothesis
rte26q01324	rte12q01578	replace	premise
rte26q01325	rte12q02777	insert	hypothesis
rte26q01327	rte12q00347	insert	hypothesis
rte26q01329	rte12q04696	replace	premise
rte26q01330	rte12q00058	replace	hypothesis
rte26q01331	rte12q02582	insert	premise
rte26q01332	rte12q04030	replace	hypothesis
rte26q01333	rte12q02435	insert	hypothesis
rte26q01334	rte12q03579	insert	hypothesis
rte26q01335	rte12q02827	replace	premise
rte26q01339	rte12q03105	insert	hypothesis
rte26q01340	rte12q01619	replace	hypothesis
rte26q01341	rte12q01918	insert	hypothesis
rte26q01342	rte12q01965	replace	premise
rte26q01343	rte12q04481	insert	premise
rte26q01344	rte12q00461	insert	premise
rte26q01345	rte12q03331	replace	premise
rte26q01346	rte12q01895	replace	premise
rte26q01347	rte12q01662	replace	hypothesis
rte26q01348	rte12q02498	insert	hypothesis
rte26q01349	rte12q03177	insert	hypothesis
rte26q01350	rte12q00576	insert	hypothesis
rte26q01351	rte12q02659	replace	hypothesis
rte26q01352	rte12q01648	replace	hypothesis
rte26q01354	rte12q02828	insert	hypothesis
rte26q01355	rte12q01423	replace	premise
rte26q01356	rte12q02672	insert	hypothesis
rte26q01357	rte12q01193	replace	hypothesis
rte26q01358	rte12q03079	insert	hypothesis
rte26q01359	rte12q04214	insert	hypothesis
rte26q01360	rte12q00888	replace	hypothesis
rte26q01361	rte12q00847	insert	hypothesis
rte26q01362	rte12q01214	replace	premise
rte26q01363	rte12q01977	replace	premise
rte26q01364	rte12q00343	replace	premise
rte26q01365	rte12q04518	insert	hypothesis
rte26q01366	rte12q00741	replace	hypothesis
rte26q01367	rte12q02514	replace	hypothesis
rte26q01369	rte12q04536	replace	hypothesis
rte26q01370	rte12q01570	insert	hypothesis
rte26q01371	rte12q02484	replace	premise
rte26q01372	rte12q00461	insert	hypothesis
rte26q01376	rte12q02721	replace	hypothesis
rte26q01377	rte12q04617	insert	hypothesis
rte26q01378	rte12q00126	replace	premise
rte26q01379	rte12q01004	insert	hypothesis
rte26q01380	rte12q02420	insert	hypothesis
rte26q01381	rte12q00036	insert	hypothesis
rte26q01382	rte12q03925	insert	hypothesis
rte26q01383	rte12q04338	insert	hypothesis
rte26q01384	rte12q03711	insert	premise
rte26q01385	rte12q04370	insert	hypothesis
rte26q01386	rte12q02711	insert	hypothesis
rte26q01387	rte12q04157	insert	hypothesis
rte26q01388	rte12q00792	replace	premise
rte26q01389	rte12q01207	insert	hypothesis
rte26q01390	rte12q04924	replace	hypothesis
rte26q01391	rte12q02484	insert	hypothesis
rte26q01392	rte12q00543	replace	premise
rte26q01393	rte12q00462	replace	premise
rte26q01394	rte12q04945	replace	hypothesis
rte26q01395	rte12q03014	replace	hypothesis
rte26q01396	rte12q01586	insert	hypothesis
rte26q01397	rte12q00674	insert	premise
rte26q01398	rte12q00308	replace	hypothesis
rte26q01399	rte12q00241	replace	premise
rte26q01400	rte12q04344	insert	hypothesis
rte26q01401	rte12q02374	replace	hypothesis
rte26q01402	rte12q00669	insert	hypothesis
rte26q01403	rte12q00924	replace	premise
rte26q01404	rte12q01929	insert	hypothesis
rte26q01405	rte12q03419	insert	hypothesis
rte26q01406	rte12q03187	insert	hypothesis
rte26q01407	rte12q03190	insert	hypothesis
rte26q01408	rte12q04614	insert	hypothesis
rte26q01410	rte12q02767	insert	hypothesis
rte26q01411	rte12q04761	replace	hypothesis
rte26q01413	rte12q01846	insert	hypothesis
rte26q01414	rte12q03080	insert	hypothesis
rte26q01415	rte12q04047	replace	hypothesis
rte26q01417	rte12q01129	replace	premise
rte26q01418	rte12q03569	replace	hypothesis
rte26q01419	rte12q03650	replace	premise
rte26q01420	rte12q02415	replace	hypothesis
rte26q01421	rte12q04097	replace	hypothesis
rte26q01422	rte12q02737	insert	hypothesis
rte26q01424	rte12q03678	replace	hypothesis
rte26q01425	rte12q03582	insert	premise
rte26q01426	rte12q03097	insert	hypothesis
rte26q01427	rte12q04789	replace	hypothesis
rte26q01428	rte12q04153	insert	hypothesis
rte26q01430	rte12q02354	replace	hypothesis
rte26q01431	rte12q02534	replace	hypothesis
rte26q01432	rte12q04896	replace	hypothesis
rte26q01433	rte12q00174	replace	hypothesis
rte26q01434	rte12q03207	replace	hypothesis
rte26q01435	rte12q00970	replace	hypothesis
rte26q01436	rte12q04278	replace	hypothesis
rte26q01437	rte12q01141	insert	hypothesis
rte26q01438	rte12q01800	replace	hypothesis
rte26q01439	rte12q03585	insert	hypothesis
rte26q01440	rte12q01891	replace	hypothesis
rte26q01442	rte12q01862	replace	hypothesis
rte26q01443	rte12q01280	replace	premise
rte26q01444	rte12q04945	insert	premise
rte26q01445	rte12q04122	insert	hypothesis
rte26q01446	rte12q02320	replace	hypothesis
